Name	Sub System	ADC No	Data ID	Packet Type	Packet Subtype	Decode Type	Decode ID1	Decode ID2	Decode ID3	Decode ID4	Raw Format	Eng Format	Eng Eq Type	Eng K1	Eng K2	Sci Units	Sci Format	Sci Eq Type	Sci From Eng	Sci K1	Sci K2	Sci K3	Sci K4	Sci K5	Sci K6	Sci K7	Sci K8	Mux Ch	Limit Type 1	Yellow Limit 1	Red Limit 1	Limit Type 2	Yellow Limit 2	Red Limit 2
HK_TEMP_OSC1	LASER	0	962	16	0	235	12	2	0xFFF	0	%03X	%1.0f	0	0	0	C	%1.2f	1	0	-72.4	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0
OSC1_HSC	LASER	0	963	16	0	235	12	2	0x2000	13	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OSC1_TORL	LASER	0	964	16	0	235	12	2	0x4000	14	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OSC1_TORH	LASER	0	965	16	0	235	12	2	0x8000	15	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_TEMP_OSC2	LASER	0	966	16	0	235	14	2	0xFFF	0	%03X	%1.0f	0	0	0	C	%1.2f	1	0	-72.4	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0
OSC2_HSC	LASER	0	967	16	0	235	14	2	0x2000	13	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OSC2_TORL	LASER	0	968	16	0	235	14	2	0x4000	14	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OSC2_TORH	LASER	0	969	16	0	235	14	2	0x8000	15	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_V_CHRG	LASER	0	970	16	0	235	16	2	0xFFFF	0	%04X	%1.0f	0	0	0	V	%1.2f	1	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_CURR_STRING1	LASER	0	971	16	0	235	18	2	0xFFFF	0	%04X	%1.0f	0	0	0	A	%1.2f	1	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_CURR_STRING2	LASER	0	972	16	0	235	20	2	0xFFFF	0	%04X	%1.0f	0	0	0	A	%1.2f	1	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_GATE_STRING1	LASER	0	973	16	0	235	22	2	0xFFFF	0	%04X	%1.0f	0	0	0	V	%1.3f	1	0	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_GATE_STRING2	LASER	0	974	16	0	235	24	2	0xFFFF	0	%04X	%1.0f	0	0	0	V	%1.3f	1	0	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_ENERGY_UV	LASER	0	975	16	0	235	26	2	0xFFF	0	%03X	%1.3f	1	0	0.001	mV	%1.3f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_ENERGY_GN	LASER	0	976	16	0	235	28	2	0xFFF	0	%03X	%1.3f	1	0	0.001	mV	%1.3f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
STATUS_FLAGS	LASER	0	977	16	0	235	30	2	0xFFFF	0	%04X	%1.0f	0	0	0		%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
STATUS_PULSE_COUNTER	LASER	0	978	16	0	235	30	2	0x00FF	0	%02X	%1.0f	0	0	0		%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
STATUS_HK_V_LIMIT1	LASER	0	979	16	0	235	30	2	0x0100	8	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
STATUS_HK_V_LIMIT2	LASER	0	980	16	0	235	30	2	0x0200	9	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
STATUS_HK_V_LOW1	LASER	0	981	16	0	235	30	2	0x0400	10	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
STATUS_HK_V_LOW2	LASER	0	982	16	0	235	30	2	0x0800	11	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
STATUS_PULSE_GN	LASER	0	983	16	0	235	30	2	0x1000	12	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
STATUS_PULSE_UV	LASER	0	984	16	0	235	30	2	0x2000	13	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
STATUS_LASER_ACTIVATED	LASER	0	985	16	0	235	30	2	0x4000	14	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
STATUS_CNV_FAIL	LASER	0	986	16	0	235	30	2	0x8000	15	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LSE_CONTROL	LASER	0	987	16	0	235	32	2	0xFFFF	0	%04X	%1.0f	0	0	0		%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CONTROL_CURR	LASER	0	988	16	0	235	32	2	0x001F	0	%02X	%1.0f	0	0	0		%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CONTROL_PDGN_BYP	LASER	0	989	16	0	235	32	2	0x0020	5	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CONTROL_PDUV_BYP	LASER	0	990	16	0	235	32	2	0x0040	6	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CONTROL_CNV_CTRL_BYP	LASER	0	991	16	0	235	32	2	0x0080	7	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CONTROL_PDM_HEATER_ON	LASER	0	992	16	0	235	32	2	0x0100	8	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CONTROL_FCS_HEATER_ON	LASER	0	993	16	0	235	32	2	0x0200	9	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CONTROL_OSC1_HEATER_ON	LASER	0	994	16	0	235	32	2	0x0400	10	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CONTROL_OSC2_HEATER_ON	LASER	0	995	16	0	235	32	2	0x0800	11	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CONTROL_START_PULSE_SEQ	LASER	0	996	16	0	235	32	2	0x1000	12	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CONTROL_EN_STRING1	LASER	0	997	16	0	235	32	2	0x2000	13	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CONTROL_EN_STRING2	LASER	0	998	16	0	235	32	2	0x4000	14	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CONTROL_EN_CNV	LASER	0	999	16	0	235	32	2	0x8000	15	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PULSE_CNT_REG	LASER	0	1000	16	0	235	34	2	0xFFFF	0	%04X	%1.0f	0	0	0		%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PULSE_CNT_PRE	LASER	0	1001	16	0	235	34	2	0x7F00	8	%02X	%1.0f	0	0	0	pulses	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PULSE_CNT_MAIN	LASER	0	1002	16	0	235	34	2	0x00FF	0	%02X	%1.0f	0	0	0	pulses	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PULSE_DUR_REG	LASER	0	1003	16	0	235	36	2	0xFFFF	0	%04X	%1.0f	0	0	0		%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PULSE_DUR_PRE	LASER	0	1004	16	0	235	36	2	0x3F00	8	%02X	%1.0f	0	0	0	us	%1.1f	1	0	0	6.4	0	0	0	0	0	0	0	0	0	0	0	0	0
PULSE_DUR_MAIN	LASER	0	1005	16	0	235	36	2	0x00FF	0	%02X	%1.0f	0	0	0	us	%1.1f	1	0	0	6.4	0	0	0	0	0	0	0	0	0	0	0	0	0
PULSE_PER_REG	LASER	0	1006	16	0	235	38	2	0xFFFF	0	%04X	%1.0f	0	0	0		%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PULSE_PER_PRE	LASER	0	1007	16	0	235	38	2	0x1C00	10	%02X	%1.0f	0	0	0	ms	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PULSE_PER_MAIN	LASER	0	1008	16	0	235	38	2	0x03FF	0	%03X	%1.0f	0	0	0	ms	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AUTO_TRIG_MAIN	LASER	0	1009	16	0	235	38	2	0x4000	14	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AUTO_TRIG_PRE	LASER	0	1010	16	0	235	38	2	0x8000	15	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PDM_HTR_P_PARAM	LASER	0	1011	16	0	235	40	2	0x0F00	8	%01X	%1.0f	0	0	0		%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PDM_HTR_I_PARAM	LASER	0	1012	16	0	235	40	2	0x00F0	4	%01X	%1.0f	0	0	0		%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PDM_SET_TEMP	LASER	0	1013	16	0	235	42	2	0xFFF	0	%03X	%1.0f	0	0	0	C	%1.2f	1	0	9.52	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0
HCM_PDM	LASER	0	1014	16	0	235	42	2	0x8000	15	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FCS_HTR_P_PARAM	LASER	0	1015	16	0	235	44	2	0x0F00	8	%01X	%1.0f	0	0	0		%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FCS_HTR_I_PARAM	LASER	0	1016	16	0	235	44	2	0x00F0	4	%01X	%1.0f	0	0	0		%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FCS_SET_TEMP	LASER	0	1017	16	0	235	46	2	0xFFF	0	%03X	%1.0f	0	0	0	C	%1.2f	1	0	9.52	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0
HCM_FCS	LASER	0	1018	16	0	235	46	2	0x8000	15	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OSC1_HTR_P_PARAM	LASER	0	1019	16	0	235	48	2	0x0F00	8	%01X	%1.0f	0	0	0		%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OSC1_HTR_I_PARAM	LASER	0	1020	16	0	235	48	2	0x00F0	4	%01X	%1.0f	0	0	0		%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OSC1_SET_TEMP	LASER	0	1021	16	0	235	50	2	0xFFF	0	%03X	%1.0f	0	0	0	C	%1.2f	1	0	9.52	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0
HCM_OSC1	LASER	0	1022	16	0	235	50	2	0x8000	15	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OSC2_HTR_P_PARAM	LASER	0	1023	16	0	235	52	2	0x0F00	8	%01X	%1.0f	0	0	0		%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OSC2_HTR_I_PARAM	LASER	0	1024	16	0	235	52	2	0x00F0	4	%01X	%1.0f	0	0	0		%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OSC2_SET_TEMP	LASER	0	1025	16	0	235	54	2	0xFFF	0	%03X	%1.0f	0	0	0	C	%1.2f	1	0	9.52	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0
HCM_OSC2	LASER	0	1026	16	0	235	54	2	0x8000	15	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CHARGE_CONTROL	LASER	0	1027	16	0	235	56	2	0xFFFF	0	%04X	%1.0f	0	0	0		%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SEL_BANK	LASER	0	1028	16	0	235	56	2	0x000F	0	%01X	%1.0f	0	0	0		%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SEL_VOLT	LASER	0	1029	16	0	235	56	2	0x0030	4	%01X	%1.0f	0	0	0		%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SEL_MCHC	LASER	0	1030	16	0	235	56	2	0x07C0	6	%02X	%1.0f	0	0	0		%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SEL_PCHC	LASER	0	1031	16	0	235	56	2	0xF800	11	%02X	%1.0f	0	0	0		%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIGGER_VOLTAGE	LASER	0	1032	16	0	235	58	2	0xFFF	0	%03X	%1.0f	0	0	0	V	%1.2f	1	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0
PULSE_RELEASE_TIME	LASER	0	1033	16	0	235	60	2	0xFFF	0	%04X	%1.0f	0	0	0	us	%1.1f	1	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTIVATE1	LASER	0	1034	16	0	235	34	2	0x8000	15	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTIVATE2	LASER	0	1035	16	0	235	36	2	0x4000	14	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTIVATE3	LASER	0	1036	16	0	235	38	2	0x2000	13	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTIVATE4	LASER	0	1037	16	0	235	58	2	0x1000	12	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PLS_SUBPKT_CNT	LASER	0	1050	15	0	235	0	2	0xFFFF	0	%04X	%1.0f	0	0	0	subpkts	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PLS_INTERRUPTS	LASER	0	1051	15	0	235	2	2	0xFFFF	0	%04X	%1.0f	0	0	0	interrupts	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PLS_TIME_STAMP	LASER	0	1052	15	0	215	4	4	0xFFFFFFFF	0	%04X	%1.0f	0	0	0	 s	%1.4f	1	0	0	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	0
PLS_STATUS_FLG	LASER	0	1053	15	0	216	8	3	0xFFFF	0	%04X	%1.0f	0	0	0		%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PLS_ENERGY_UV_V	LASER	0	1054	15	0	216	11	3	0xFFF	0	%03X	%1.3f	1	0	0.001	mV	%1.3f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PLS_ENERGY_GN_V	LASER	0	1055	15	0	216	14	3	0xFFF	0	%03X	%1.3f	1	0	0.001	mV	%1.3f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PLS_RELEASE_TM	LASER	0	1056	15	0	216	17	3	0xFFF	0	%04X	%1.0f	0	0	0	us	%1.1f	1	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0
PLS_STATUS_PULSE_COUNTER	LASER	0	1057	15	0	216	8	3	0x00FF	0	%02X	%1.0f	0	0	0		%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PLS_STATUS_HK_V_LIMIT1	LASER	0	1058	15	0	216	8	3	0x0100	8	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PLS_STATUS_HK_V_LIMIT2	LASER	0	1059	15	0	216	8	3	0x0200	9	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PLS_STATUS_HK_V_LOW1	LASER	0	1060	15	0	216	8	3	0x0400	10	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PLS_STATUS_HK_V_LOW2	LASER	0	1061	15	0	216	8	3	0x0800	11	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PLS_STATUS_PULSE_GN	LASER	0	1062	15	0	216	8	3	0x1000	12	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PLS_STATUS_PULSE_UV	LASER	0	1063	15	0	216	8	3	0x2000	13	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PLS_STATUS_LASER_ACTIVATED	LASER	0	1064	15	0	216	8	3	0x4000	14	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PLS_STATUS_CNV_FAIL	LASER	0	1065	15	0	216	8	3	0x8000	15	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PDM_FP	LASER	0	1066	16	0	235	42	2	0x4000	14	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PDM_FP_BYP	LASER	0	1067	16	0	235	42	2	0x2000	13	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FCS_FP	LASER	0	1068	16	0	235	46	2	0x4000	14	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FCS_FP_BYP	LASER	0	1069	16	0	235	46	2	0x2000	13	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OSC1_FP	LASER	0	1070	16	0	235	50	2	0x4000	14	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OSC1_FP_BYP	LASER	0	1071	16	0	235	50	2	0x2000	13	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OSC2_FP	LASER	0	1072	16	0	235	54	2	0x4000	14	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OSC2_FP_BYP	LASER	0	1073	16	0	235	54	2	0x2000	13	%01X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_ENERGY_UV_SCAP	LASER	0	1074	16	0	235	26	2	0xC000	14	%01X	%1.0f	0	0	0	nF	%1.2f	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_ENERGY_UV_GAIN	LASER	0	1075	16	0	235	26	2	0x3000	12	%01X	%1.0f	0	0	0	gain	%1.2f	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_ENERGY_GN_SCAP	LASER	0	1076	16	0	235	28	2	0xC000	14	%01X	%1.0f	0	0	0	nF	%1.2f	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HK_ENERGY_GN_GAIN	LASER	0	1077	16	0	235	28	2	0x3000	12	%01X	%1.0f	0	0	0	gain	%1.2f	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PLS_ENERGY_UV_SCAP	LASER	0	1078	15	0	216	11	3	0xC000	14	%01X	%1.0f	0	0	0	nF	%1.2f	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PLS_ENERGY_UV_GAIN	LASER	0	1079	15	0	216	11	3	0x3000	12	%01X	%1.0f	0	0	0	gain	%1.2f	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PLS_ENERGY_GN_SCAP	LASER	0	1080	15	0	216	14	3	0xC000	14	%01X	%1.0f	0	0	0	nF	%1.2f	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PLS_ENERGY_GN_GAIN	LASER	0	1081	15	0	216	14	3	0x3000	12	%01X	%1.0f	0	0	0	gain	%1.2f	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
POWER_LIMIT_PDM	LASER	0	1082	16	0	235	0	2	0xF000	12	%01X	%1.0f	0	0	0		%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
POWER_LIMIT_FCS	LASER	0	1083	16	0	235	2	2	0xF000	12	%01X	%1.0f	0	0	0		%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
POWER_LIMIT_OSC1	LASER	0	1084	16	0	235	4	2	0xF000	12	%01X	%1.0f	0	0	0		%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
POWER_LIMIT_OSC2	LASER	0	1085	16	0	235	6	2	0xF000	12	%01X	%1.0f	0	0	0		%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ADC2_TRIGGER_DELAY	LASER	0	1086	16	0	235	60	2	0xF000	12	%01X	%1.0f	0	0	0		%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PLS_ENERGY_UV_MCJ	LASER	0	1087	15	0	218	11	3	0xFFF	0	%0X	%1.0f	0	0	0	uJ	%1.3f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PULSE_SET_ENERGY	LASER	0	1088	16	0	235	46	2	0xFFF	0	%03X	%1.0f	1	9.52	0.02	uJ	%1.3f	1	1	2488.973327	-148.9009574	3.08611389	-0.02183858	0	0	0	0	0	0	0	0	0	0	0
PLS_ENERGY_UV_MCJ_AVG	LASER	0	1089	15	0	231	11	3	0xFFF	0	%0X	%1.0f	0	0	0	uJ	%1.3f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PLS_ENERGY_UV_MCJ_MIN	LASER	0	1090	15	0	232	11	3	0xFFF	0	%0X	%1.0f	0	0	0	uJ	%1.3f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PLS_ENERGY_UV_MCJ_MAX	LASER	0	1091	15	0	233	11	3	0xFFF	0	%0X	%1.0f	0	0	0	uJ	%1.3f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PLS_ENERGY_UV_MCJ_STD_DEV	LASER	0	1092	15	0	234	11	3	0xFFF	0	%0X	%1.0f	0	0	0	uJ	%1.3f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PULSE_EXPECTED_ENERGY	LASER	0	1093	16	0	235	2	2	0xFFF	0	%03X	%1.0f	1	9.52	0.02	uJ	%1.3f	1	1	2488.973327	-148.9009574	3.08611389	-0.02183858	0	0	0	0	0	0	0	0	0	0	0
SAMPLE_TIME	LASER	0	1094	16	0	1	63	1	0xFF	0	%02X	%1.0f	0	0	0	ms	%1.0f	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
FPGA_FW_REVISION	RSIM2	0	1200	74	0	1	0	1	0xFF	0	%02X	%1.0f	0	0	0	Version	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
RABBIT_FW_REVISION	RSIM2	0	1201	74	0	1	1	1	0xFF	0	%02X	%1.0f	0	0	0	Version	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
RSIM_CMD_CNT	RSIM2	0	1202	74	0	1	2	2	0xFFFF	0	%04X	%1.0f	0	0	0	cmds	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FPGA_CMD_CNT	RSIM2	0	1203	74	0	1	4	2	0xFFFF	0	%04X	%1.0f	0	0	0	cmds	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PS_VOLTAGE_SETTING	RSIM2	0	1204	74	0	1	6	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	V	%.2f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PS_CURRENT_LIMIT	RSIM2	0	1205	74	0	1	10	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	A	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PS_OUTPUT_STATE_OC	RSIM2	0	1206	74	0	1	14	1	0x2	1	%02X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PS_OUTPUT_STATE_ENA	RSIM2	0	1207	74	0	1	14	1	0x1	0	%02X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PS_VOLTAGE_READING	RSIM2	0	1208	74	0	1	15	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	V	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PS_CURRENT_READING	RSIM2	0	1209	74	0	1	19	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	A	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
BUS1_CURRENT_LIMIT	RSIM2	0	1210	74	0	1	23	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	A	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
BUS2_CURRENT_LIMIT	RSIM2	0	1211	74	0	1	27	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	A	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
BUS3_CURRENT_LIMIT	RSIM2	0	1212	74	0	1	31	4	0xFFFFFFFF	0	%08X	%1.0f	0	0	0	A	%.3f	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
BUS1_OUTPUT_STATE_OC	RSIM2	0	1213	74	0	1	35	1	0x2	1	%02X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
BUS1_OUTPUT_STATE_ENA	RSIM2	0	1214	74	0	1	35	1	0x1	0	%02X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
BUS2_OUTPUT_STATE_OC	RSIM2	0	1215	74	0	1	36	1	0x2	1	%02X	%1.0f	0	0	0	bool	%1.0f	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
